id	data_format	access	file_name	submitter_id	data_category	acl_1	type	platform	file_size	created_datetime	md5sum	updated_datetime	file_id	data_type	state	experimental_strategy
240de96a-d977-4b85-8754-be2fa6115d40	TSV	open	fb5a37f8-cf64-4dc2-995c-964eafffb79a.rna_seq.augmented_star_gene_counts.tsv	46c7d5be-6080-45df-9e97-3f59048ff0c4	Transcriptome Profiling	open	gene_expression	Illumina	4258612	2021-12-22T16:41:38.863658-06:00	5176f6bbfec333637f68c4804ea90967	2024-07-30T20:21:24.833926-05:00	240de96a-d977-4b85-8754-be2fa6115d40	Gene Expression Quantification	released	RNA-Seq
fa01fb9c-f7fc-4a98-bfcf-9f8d50313b37	TSV	open	1446e953-0a10-4ec0-b230-b769eaac988a.rna_seq.augmented_star_gene_counts.tsv	4ece923d-8f06-4e74-9da6-26ce6823b745	Transcriptome Profiling	open	gene_expression	Illumina	4243636	2021-12-22T16:51:17.254078-06:00	b864330f0a9847193a3e3caf06bd9855	2024-07-30T20:23:02.297809-05:00	fa01fb9c-f7fc-4a98-bfcf-9f8d50313b37	Gene Expression Quantification	released	RNA-Seq
0761c4b4-3dc9-4a36-98a5-6df259cc5e17	TSV	open	23ffc817-fd3f-4dfe-9a2c-d2cf43a5c662.rna_seq.augmented_star_gene_counts.tsv	925f2800-97b0-4e32-8eb2-9d8686c59c3f	Transcriptome Profiling	open	gene_expression	Illumina	4251448	2024-03-06T19:05:44.804080-06:00	9e8629a51096119f5d101a9c189a4aab	2024-07-29T13:28:16.616043-05:00	0761c4b4-3dc9-4a36-98a5-6df259cc5e17	Gene Expression Quantification	released	RNA-Seq
bda0329d-02aa-457e-aa06-fe80739c4ed8	TSV	open	d7f81959-d5d6-4fdc-bac2-7c9a3dc3a8e4.rna_seq.augmented_star_gene_counts.tsv	4c6aef44-be5d-4e5c-845d-fab28ed0f385	Transcriptome Profiling	open	gene_expression	Illumina	4260321	2021-12-22T16:48:23.636734-06:00	87303399dbe04d8afb0a8e2e1c6aaafd	2024-07-30T20:18:30.795043-05:00	bda0329d-02aa-457e-aa06-fe80739c4ed8	Gene Expression Quantification	released	RNA-Seq
abd02ef5-aeba-4412-8c70-ae1d551c2aa9	TSV	open	5e7577d2-e5ad-41a0-9276-f89a0b4797f0.rna_seq.augmented_star_gene_counts.tsv	6d8527d6-8a3c-4300-9ae5-eb223cbbb10b	Transcriptome Profiling	open	gene_expression	Illumina	4229992	2021-12-22T16:52:46.549248-06:00	f094f732922a4481f9cddaeb05277880	2024-07-30T20:09:36.780182-05:00	abd02ef5-aeba-4412-8c70-ae1d551c2aa9	Gene Expression Quantification	released	RNA-Seq
624ebaaa-ff6e-4791-9ee7-85e0bf750c4e	TSV	open	f932676d-aefc-4507-b7c6-24fb258e21cf.rna_seq.augmented_star_gene_counts.tsv	9b15e34b-5d37-47cb-a936-4d5bc92ed834	Transcriptome Profiling	open	gene_expression	Illumina	4229076	2021-12-22T17:20:59.023481-06:00	542cd990c8f94f54268843d1d11e118b	2024-07-30T20:20:31.312527-05:00	624ebaaa-ff6e-4791-9ee7-85e0bf750c4e	Gene Expression Quantification	released	RNA-Seq
70ec3056-a5bb-4a2f-85ce-6a445665fc3c	TSV	open	98682259-a52e-49fd-b3b0-681837a2c8d6.rna_seq.augmented_star_gene_counts.tsv	fda7b056-76da-4d4f-acbb-3434486a1882	Transcriptome Profiling	open	gene_expression	Illumina	4265391	2021-12-22T17:07:09.506469-06:00	286df233c3706e1db386d64f497c388c	2024-07-30T20:12:49.435498-05:00	70ec3056-a5bb-4a2f-85ce-6a445665fc3c	Gene Expression Quantification	released	RNA-Seq
4907bded-8614-4687-9d9a-9985fd74ef5b	TSV	open	27fa9dec-0118-4491-912a-e4fe0d4d9f83.rna_seq.augmented_star_gene_counts.tsv	43dd27d3-5c0d-4c48-9bbd-ddc12ad7e955	Transcriptome Profiling	open	gene_expression	Illumina	4250120	2021-12-22T17:06:18.056947-06:00	292b76b805454366e329662e73a37f21	2024-07-30T20:10:08.193206-05:00	4907bded-8614-4687-9d9a-9985fd74ef5b	Gene Expression Quantification	released	RNA-Seq
93f51998-c761-4243-bd6d-0ede9a5f52da	TSV	open	80c417cc-6b2d-4945-b70a-e585f8e41df4.rna_seq.augmented_star_gene_counts.tsv	e74b0cd6-7e4d-40ea-95f8-fcf7d30b26cc	Transcriptome Profiling	open	gene_expression	Illumina	4249628	2021-12-22T17:18:48.996626-06:00	f1dc58e8a3b8b89ec793859487dc867f	2024-07-30T20:12:34.981994-05:00	93f51998-c761-4243-bd6d-0ede9a5f52da	Gene Expression Quantification	released	RNA-Seq
15441f9a-2068-4980-a14b-d084d13d5bbe	TSV	open	c434cb46-3bef-4627-a076-35a2e4a802f7.rna_seq.augmented_star_gene_counts.tsv	a02b22e4-1c74-4308-b393-a79a778f360e	Transcriptome Profiling	open	gene_expression	Illumina	4251611	2021-12-22T17:11:27.274490-06:00	4d5a71fdd32d9c755a04ad302b8aa80a	2024-07-30T20:09:05.248619-05:00	15441f9a-2068-4980-a14b-d084d13d5bbe	Gene Expression Quantification	released	RNA-Seq
14c57b84-158d-4466-99c4-c7e2e402d5e0	TSV	open	2088abb5-5240-46cc-861c-26669cfa5d9d.rna_seq.augmented_star_gene_counts.tsv	b1c64eb9-536e-4a86-beb6-a7cf30aa7ed7	Transcriptome Profiling	open	gene_expression	Illumina	4249023	2021-12-22T16:56:43.279996-06:00	9249a97c50c4c26cc17dc6d4af92a8e6	2024-07-30T20:20:03.988364-05:00	14c57b84-158d-4466-99c4-c7e2e402d5e0	Gene Expression Quantification	released	RNA-Seq
1e80d503-8779-4bc2-9607-eda5bb9c3841	TSV	open	a403a531-8226-45e3-a29f-fc42f1cb4ddf.rna_seq.augmented_star_gene_counts.tsv	cea1a9af-e209-408a-bd3e-c4db19e8cc0f	Transcriptome Profiling	open	gene_expression	Illumina	4270664	2021-12-22T16:55:46.321713-06:00	c365a76e27d12723de37ced5a67346fe	2024-07-30T20:20:50.722074-05:00	1e80d503-8779-4bc2-9607-eda5bb9c3841	Gene Expression Quantification	released	RNA-Seq
35f7598f-7b71-4493-8e97-8f67304ef413	TSV	open	57a8ce1a-b90a-4f8c-bc79-d7fd4242e998.rna_seq.augmented_star_gene_counts.tsv	b6de303f-d67e-4a52-a455-ec1d2e98224a	Transcriptome Profiling	open	gene_expression	Illumina	4240091	2021-12-22T16:49:39.292499-06:00	dcefb7fc0147e115ada143c168cceebc	2024-07-30T20:18:23.740436-05:00	35f7598f-7b71-4493-8e97-8f67304ef413	Gene Expression Quantification	released	RNA-Seq
670eb89c-92a7-4d64-85e7-410fb0fa9468	TSV	open	81aec369-5217-4bc7-b492-e3a44cdc9e0e.rna_seq.augmented_star_gene_counts.tsv	ffa043d8-8b17-417e-a649-b2bf2a07b209	Transcriptome Profiling	open	gene_expression	Illumina	4251588	2021-12-22T17:15:24.351991-06:00	ce4434b64e0f6029665064d46365a61d	2024-07-30T20:19:44.538948-05:00	670eb89c-92a7-4d64-85e7-410fb0fa9468	Gene Expression Quantification	released	RNA-Seq
0f5d86eb-af92-4c9d-9d35-82b9a4a6ea31	TSV	open	181daee4-c592-4e99-9e35-17b385876d91.rna_seq.augmented_star_gene_counts.tsv	87f3a720-f707-4160-b7a8-f1c94b34c4ef	Transcriptome Profiling	open	gene_expression	Illumina	4242928	2021-12-22T17:16:57.925527-06:00	6138df0e71fd49bc32c7a2d6b8aac1b1	2024-07-30T20:19:06.233316-05:00	0f5d86eb-af92-4c9d-9d35-82b9a4a6ea31	Gene Expression Quantification	released	RNA-Seq
be32c6d2-2a6c-45d0-b5f6-54f74ff970e9	TSV	open	6884499d-bff2-4ffb-bbb1-33dd3b12758d.rna_seq.augmented_star_gene_counts.tsv	ed02e7de-e66c-43f8-abdd-3240ba249347	Transcriptome Profiling	open	gene_expression	Illumina	4249516	2021-12-22T16:57:36.929040-06:00	692181abf988fdc3246219e83d894262	2024-07-30T20:07:27.335046-05:00	be32c6d2-2a6c-45d0-b5f6-54f74ff970e9	Gene Expression Quantification	released	RNA-Seq
441ec341-344e-4298-8f84-4f6b6cf4496c	TSV	open	13a22c87-21e5-409c-8e04-eb5e56dee33f.rna_seq.augmented_star_gene_counts.tsv	d6a290dd-de8b-43e4-9f4f-237ccceaa222	Transcriptome Profiling	open	gene_expression	Illumina	4251024	2021-12-22T17:03:54.159265-06:00	982a17045365ed8cb47bcacfa7cb0b44	2024-07-30T20:17:06.640591-05:00	441ec341-344e-4298-8f84-4f6b6cf4496c	Gene Expression Quantification	released	RNA-Seq
0dec2d74-16fd-4950-95e4-162e965dfddd	TSV	open	fcc18374-b300-4756-93f6-953a3e4ad25e.rna_seq.augmented_star_gene_counts.tsv	bfb558ad-cdd6-43bc-ae69-302725dacba7	Transcriptome Profiling	open	gene_expression	Illumina	4242748	2021-12-22T17:21:07.456526-06:00	49dcd688773ede4686df2c8e03dc45d2	2024-07-30T20:10:52.476933-05:00	0dec2d74-16fd-4950-95e4-162e965dfddd	Gene Expression Quantification	released	RNA-Seq
286f1625-cb02-43f0-9de8-7ef2a56f581c	TSV	open	2f06b12f-73af-4077-bc41-ed9e5c1d0993.rna_seq.augmented_star_gene_counts.tsv	6a367331-512f-45c2-83c5-c63a9c6ec32a	Transcriptome Profiling	open	gene_expression	Illumina	4254847	2021-12-22T17:07:54.981585-06:00	39281de0c82c4a939e488b820653e44c	2024-07-30T20:10:17.203623-05:00	286f1625-cb02-43f0-9de8-7ef2a56f581c	Gene Expression Quantification	released	RNA-Seq
524d3d49-a0cb-420a-bfbf-b35b9a19b182	TSV	open	d877c67b-b5c3-4e1c-8b01-143c3c6ebbb4.rna_seq.augmented_star_gene_counts.tsv	2c1e68c1-a2ce-422b-bafd-6eea90d9c1ad	Transcriptome Profiling	open	gene_expression	Illumina	4251866	2021-12-22T16:44:30.145896-06:00	778b672a8f8a49db372d0249bb2c9f10	2024-07-30T20:09:32.676559-05:00	524d3d49-a0cb-420a-bfbf-b35b9a19b182	Gene Expression Quantification	released	RNA-Seq
3c9dbcfd-939f-4e4b-bdc7-7a88a9200d11	TSV	open	e8f6019b-111c-4e6d-be60-52f867be1898.rna_seq.augmented_star_gene_counts.tsv	90c586ae-6c13-4e19-8010-c39b398a5b3c	Transcriptome Profiling	open	gene_expression	Illumina	4251878	2021-12-22T16:51:31.852453-06:00	aa73e6ce8d3fbd7d1f8a6625704916cf	2024-07-30T20:15:29.520594-05:00	3c9dbcfd-939f-4e4b-bdc7-7a88a9200d11	Gene Expression Quantification	released	RNA-Seq
1c93f287-e2f5-44d0-86e0-f9260e5de7b2	TSV	open	92bf2185-b709-4692-b03b-d19b9182bcf5.rna_seq.augmented_star_gene_counts.tsv	c24713b9-bb80-4da2-b72f-7959fa988da4	Transcriptome Profiling	open	gene_expression	Illumina	4241772	2021-12-22T17:20:53.205373-06:00	ed846079c2198efb13b32414bfd0a4bc	2024-07-30T20:18:14.160000-05:00	1c93f287-e2f5-44d0-86e0-f9260e5de7b2	Gene Expression Quantification	released	RNA-Seq
b8122411-8dcb-41eb-baea-eb2eef0f02f7	TSV	open	694abcbb-9175-4067-afba-a35ed4b27502.rna_seq.augmented_star_gene_counts.tsv	87d0923d-b8b2-4e63-bf1a-6c80dd98f003	Transcriptome Profiling	open	gene_expression	Illumina	4241674	2021-12-22T17:04:15.125974-06:00	f9e55bba5bc2d038fb31b3c479cda03b	2024-07-30T20:21:26.076482-05:00	b8122411-8dcb-41eb-baea-eb2eef0f02f7	Gene Expression Quantification	released	RNA-Seq
b7dca3fa-f4e3-4e94-9e20-381f830b37f8	TSV	open	d27aede7-b6dc-4e42-9a18-8b21f4c18928.rna_seq.augmented_star_gene_counts.tsv	78af8ef4-6d16-439f-9857-7ee832376ba3	Transcriptome Profiling	open	gene_expression	Illumina	4252063	2021-12-22T17:02:57.947756-06:00	ee4994b4e51f93c6a715c0924b5fb80d	2024-07-30T20:17:09.236257-05:00	b7dca3fa-f4e3-4e94-9e20-381f830b37f8	Gene Expression Quantification	released	RNA-Seq
e654bb08-0a60-4ed2-a72c-aa3ea7522a10	TSV	open	ec5c2aea-5cc8-445f-be5a-1137c834ac56.rna_seq.augmented_star_gene_counts.tsv	146fedd1-d3e4-4469-98ea-1b347231a4e2	Transcriptome Profiling	open	gene_expression	Illumina	4250475	2021-12-22T17:00:14.496978-06:00	db5e64418e2838b7f59cfc11a6977d34	2024-07-30T20:08:40.407083-05:00	e654bb08-0a60-4ed2-a72c-aa3ea7522a10	Gene Expression Quantification	released	RNA-Seq
e5e9d86b-e622-47f9-8e9b-8febdd9acf71	TSV	open	f60c6050-6416-4e15-bf64-3abc8085e6c9.rna_seq.augmented_star_gene_counts.tsv	c81a1e38-06d7-411b-8e21-f5a85fe61cfa	Transcriptome Profiling	open	gene_expression	Illumina	4247694	2021-12-22T17:06:27.175736-06:00	a16edc2b091e2ead1d7502e022acaf60	2024-07-30T20:07:17.329442-05:00	e5e9d86b-e622-47f9-8e9b-8febdd9acf71	Gene Expression Quantification	released	RNA-Seq
887c5d1c-6430-4c04-afe1-f1f477955de1	TSV	open	38ef075e-376e-4537-bd69-1864b471da69.rna_seq.augmented_star_gene_counts.tsv	51f4f41d-b4db-4e39-9caa-15815747068a	Transcriptome Profiling	open	gene_expression	Illumina	4241554	2021-12-22T17:19:14.345120-06:00	c119b5bd343cd8d14f0049035f28ae47	2024-07-30T20:16:40.100686-05:00	887c5d1c-6430-4c04-afe1-f1f477955de1	Gene Expression Quantification	released	RNA-Seq
79ba7ef5-001c-477a-b5d3-7f585c07e528	TSV	open	5ea5ebb1-7ac6-404b-9d36-03bc5c30b4d9.rna_seq.augmented_star_gene_counts.tsv	3390a652-b0f9-4b01-badb-e9ab627cf484	Transcriptome Profiling	open	gene_expression	Illumina	4253430	2021-12-22T17:10:12.361362-06:00	e0c902581f9bee2c9bcc6a805e9d8986	2024-07-30T20:10:14.231126-05:00	79ba7ef5-001c-477a-b5d3-7f585c07e528	Gene Expression Quantification	released	RNA-Seq
7e83522e-6af3-4462-a6cd-f568e0527b9b	TSV	open	7e587878-5060-4cda-938c-85b81a7ec8e6.rna_seq.augmented_star_gene_counts.tsv	16b81b1e-b083-44f4-825d-f2e8d092311c	Transcriptome Profiling	open	gene_expression	Illumina	4247219	2021-12-22T17:13:26.604317-06:00	349169cf6f51743e5993b9369d49add0	2024-07-30T20:20:02.744932-05:00	7e83522e-6af3-4462-a6cd-f568e0527b9b	Gene Expression Quantification	released	RNA-Seq
99924243-e9bc-432d-9c1f-f5a816fac6b8	TSV	open	caeaaa20-49ab-488f-9fb8-507d95b27254.rna_seq.augmented_star_gene_counts.tsv	1e63fa9b-72f9-4665-b20e-784fe3ea8d22	Transcriptome Profiling	open	gene_expression	Illumina	4245617	2021-12-22T16:47:56.068717-06:00	2332d65e676160c90d41088d8d44dcda	2024-07-30T20:20:05.151652-05:00	99924243-e9bc-432d-9c1f-f5a816fac6b8	Gene Expression Quantification	released	RNA-Seq
dcaba0b9-1d5d-472d-a6ac-aaea6fed435e	TSV	open	90099959-9488-49cc-8445-494371c08ff5.rna_seq.augmented_star_gene_counts.tsv	127ed8c9-ec7b-4fc9-bc46-f0f4279f7189	Transcriptome Profiling	open	gene_expression	Illumina	4241264	2021-12-22T17:05:46.666530-06:00	6bccb6c2e8fd53a2dd65c172cec0c677	2024-07-30T20:13:32.460195-05:00	dcaba0b9-1d5d-472d-a6ac-aaea6fed435e	Gene Expression Quantification	released	RNA-Seq
ad1edb22-5bfc-4d79-bb39-e889af2b187c	TSV	open	5c752680-6f65-4a34-94f7-74748c9ff9d2.rna_seq.augmented_star_gene_counts.tsv	a5f01852-3f2f-4f27-bb68-be475a9a0571	Transcriptome Profiling	open	gene_expression	Illumina	4244373	2024-03-06T19:07:06.797019-06:00	2b716b3f081acadc4e423282f425b6dd	2024-07-29T13:30:49.970352-05:00	ad1edb22-5bfc-4d79-bb39-e889af2b187c	Gene Expression Quantification	released	RNA-Seq
220cdb9d-cd5d-4222-89fe-fb247602a348	TSV	open	abbcb5d7-6c30-42be-9803-8b68714ecc07.rna_seq.augmented_star_gene_counts.tsv	f4708de9-124d-4ff7-bb96-dbcd63dd8710	Transcriptome Profiling	open	gene_expression	Illumina	4244518	2021-12-22T16:52:52.118055-06:00	a8164ae9eba3c2475d4c1e858f73db27	2024-07-30T20:07:51.362162-05:00	220cdb9d-cd5d-4222-89fe-fb247602a348	Gene Expression Quantification	released	RNA-Seq
07e292d6-b247-4d8f-952c-43e6c703eb54	TSV	open	841b063c-96fd-4d57-8e6b-7e58238776ed.rna_seq.augmented_star_gene_counts.tsv	e897a316-1f5f-4084-bcb3-37d7f9d544f3	Transcriptome Profiling	open	gene_expression	Illumina	4286590	2021-12-22T16:47:10.462903-06:00	249d2e64fc86b96a57ff1aba6a9ec475	2024-07-30T20:15:00.587130-05:00	07e292d6-b247-4d8f-952c-43e6c703eb54	Gene Expression Quantification	released	RNA-Seq
6840c6d1-8de8-4b8c-8436-3ede0e2aba5a	TSV	open	5dfbc8a2-345d-437d-b6cf-b81d26ced58d.rna_seq.augmented_star_gene_counts.tsv	db6b45a5-2bef-4b11-a7b1-bdffd6df0d24	Transcriptome Profiling	open	gene_expression	Illumina	4262692	2021-12-22T17:06:55.063924-06:00	c5fbdf10edc90706ce715a9cf755ed24	2024-07-30T20:06:58.194574-05:00	6840c6d1-8de8-4b8c-8436-3ede0e2aba5a	Gene Expression Quantification	released	RNA-Seq
e53108ed-657b-48ea-a2a5-e5e3701e2c40	TSV	open	e4cb9f95-f996-4618-9f44-f323ee81d95e.rna_seq.augmented_star_gene_counts.tsv	190e2f8b-cbfa-4f14-95b4-9d93387c000c	Transcriptome Profiling	open	gene_expression	Illumina	4250744	2021-12-22T16:52:21.855160-06:00	056395d33efe798a3260907a3a02e3df	2024-07-30T20:17:21.495387-05:00	e53108ed-657b-48ea-a2a5-e5e3701e2c40	Gene Expression Quantification	released	RNA-Seq
6bee7d35-0242-4d9a-b342-56f541f9c77c	TSV	open	6da89125-013a-4cb1-9a0f-220c3a1d35d0.rna_seq.augmented_star_gene_counts.tsv	c36d854c-aeb4-4e1c-9a56-0103746919d7	Transcriptome Profiling	open	gene_expression	Illumina	4278547	2021-12-22T16:51:01.742930-06:00	547c771ff5baa5183a6d4facd21b5812	2024-07-30T20:14:47.860449-05:00	6bee7d35-0242-4d9a-b342-56f541f9c77c	Gene Expression Quantification	released	RNA-Seq
bdb3030c-2e9b-4038-80bb-812eb8072715	TSV	open	76655d71-d68b-4ff8-95ad-fd67cc022305.rna_seq.augmented_star_gene_counts.tsv	7ff31ff1-39bf-446a-89d8-dfcf1a4d2807	Transcriptome Profiling	open	gene_expression	Illumina	4263351	2021-12-22T16:48:34.018556-06:00	1bf78ee1bb6fb46f171ef1a8c5ba68af	2024-07-30T20:10:03.524968-05:00	bdb3030c-2e9b-4038-80bb-812eb8072715	Gene Expression Quantification	released	RNA-Seq
893b1acb-209b-4cb4-bb51-0e327bd37a69	TSV	open	d3fcee2d-24a6-41e9-b295-0facc67a2c27.rna_seq.augmented_star_gene_counts.tsv	eef8e718-de38-4d62-a5f1-1b8d3eb84717	Transcriptome Profiling	open	gene_expression	Illumina	4252632	2021-12-22T17:17:49.854889-06:00	d38e80796d7a4bd127edc6b2107ed5b6	2024-07-30T20:16:49.020353-05:00	893b1acb-209b-4cb4-bb51-0e327bd37a69	Gene Expression Quantification	released	RNA-Seq
900d4d6e-ac54-4cc4-8b76-10127d7d7f7c	TSV	open	f6999a1f-40d8-45f4-81fd-4f9892230980.rna_seq.augmented_star_gene_counts.tsv	2523dab6-cd8f-4192-8cfa-0104fe03c324	Transcriptome Profiling	open	gene_expression	Illumina	4241964	2021-12-22T17:04:49.072392-06:00	ec796ef4f6fde35fcddaf7db4092b58e	2024-07-30T20:12:45.814191-05:00	900d4d6e-ac54-4cc4-8b76-10127d7d7f7c	Gene Expression Quantification	released	RNA-Seq
181f9cdf-060c-4ec0-9b08-cc1867fe1fc9	TSV	open	d6e2f54b-fdd4-4b26-970a-f59c8f2e0382.rna_seq.augmented_star_gene_counts.tsv	0f5b3cb5-0c13-4f54-9641-5518e5fd8213	Transcriptome Profiling	open	gene_expression	Illumina	4253584	2021-12-22T17:13:55.467787-06:00	90142945c4d39281035b42db13e707c3	2024-07-30T20:17:36.543365-05:00	181f9cdf-060c-4ec0-9b08-cc1867fe1fc9	Gene Expression Quantification	released	RNA-Seq
92ed23e7-2c11-4ca2-8222-2c99f9f04d17	TSV	open	11d5353c-9caf-4dab-8f74-4719c36de5be.rna_seq.augmented_star_gene_counts.tsv	5aeb6a7d-5021-40a1-b5de-0ce42e7fdec9	Transcriptome Profiling	open	gene_expression	Illumina	4248162	2021-12-22T16:49:00.898880-06:00	644c4b1baed8f7bb7d826dc6120e6c67	2024-07-30T20:18:21.398487-05:00	92ed23e7-2c11-4ca2-8222-2c99f9f04d17	Gene Expression Quantification	released	RNA-Seq
a7e8d950-88f5-4253-ae77-33e561b2141d	TSV	open	445eebc8-1b37-4eda-8e71-a99412c258e7.rna_seq.augmented_star_gene_counts.tsv	b25b5fee-91f4-4b5c-9357-582c25d27a6f	Transcriptome Profiling	open	gene_expression	Illumina	4258882	2021-12-22T16:55:04.939207-06:00	ce806a03844e132847ac84132d9be6a4	2024-07-30T20:13:37.532871-05:00	a7e8d950-88f5-4253-ae77-33e561b2141d	Gene Expression Quantification	released	RNA-Seq
16b4d515-b70c-4a39-ac0e-71658588ca93	TSV	open	5d8c7104-1cea-4eb3-84dc-228356120b2f.rna_seq.augmented_star_gene_counts.tsv	d1166570-9bdd-4c8a-9ca0-0288e1bb8e7b	Transcriptome Profiling	open	gene_expression	Illumina	4227522	2021-12-22T17:19:26.167410-06:00	aba64c9871a8f67daf0bf14e354784e4	2024-07-30T20:06:55.759198-05:00	16b4d515-b70c-4a39-ac0e-71658588ca93	Gene Expression Quantification	released	RNA-Seq
4d2140aa-b5a9-4a5e-8410-482285bed208	TSV	open	18b1fb6f-100f-4ebe-a3d2-f873a256fa19.rna_seq.augmented_star_gene_counts.tsv	29a82b04-3566-48ec-b591-fb8a6eafc2dd	Transcriptome Profiling	open	gene_expression	Illumina	4266579	2021-12-22T16:53:09.093044-06:00	eed12748f2f29ed1d8c08aed856d213a	2024-07-30T20:19:59.182643-05:00	4d2140aa-b5a9-4a5e-8410-482285bed208	Gene Expression Quantification	released	RNA-Seq
